File,Line,Rule,Category,Priority,Description,Class,Method,Variable
"streamconverter-core/src/main/java/com/streamConverter/analysis/PmdReportConverter.java",171,"ConsecutiveLiteralAppends","Performance",3,"StringBuffer (or StringBuilder).append is called 3 consecutive times with literals. Use a single append with a single combined String.","PmdReportConverter","generateMarkdownReport",""
"streamconverter-core/src/main/java/com/streamConverter/analysis/PmdReportConverter.java",172,"ConsecutiveAppendsShouldReuse","Performance",3,"StringBuffer (or StringBuilder).append is called consecutively without reusing the target variable.","PmdReportConverter","generateMarkdownReport",""
"streamconverter-core/src/main/java/com/streamConverter/analysis/PmdReportConverter.java",178,"LocalVariableCouldBeFinal","Code Style",3,"Local variable 'desc' could be declared final","PmdReportConverter","generateMarkdownReport","desc"
"streamconverter-core/src/main/java/com/streamConverter/analysis/PmdReportConverter.java",193,"MethodArgumentCouldBeFinal","Code Style",3,"Parameter 'violations' is not assigned and could be declared final","PmdReportConverter","generateCsvReport","violations"
"streamconverter-core/src/main/java/com/streamConverter/analysis/PmdReportConverter.java",193,"MethodArgumentCouldBeFinal","Code Style",3,"Parameter 'outputPath' is not assigned and could be declared final","PmdReportConverter","generateCsvReport","outputPath"
"streamconverter-core/src/main/java/com/streamConverter/analysis/PmdReportConverter.java",195,"LocalVariableCouldBeFinal","Code Style",3,"Local variable 'csv' could be declared final","PmdReportConverter","generateCsvReport","csv"
"streamconverter-core/src/main/java/com/streamConverter/analysis/PmdReportConverter.java",195,"InsufficientStringBufferDeclaration","Performance",3,"StringBuilder has been initialized with size 16, but has at least 67 characters appended.","PmdReportConverter","generateCsvReport","csv"
"streamconverter-core/src/main/java/com/streamConverter/analysis/PmdReportConverter.java",217,"MethodArgumentCouldBeFinal","Code Style",3,"Parameter 'violations' is not assigned and could be declared final","PmdReportConverter","generateJsonReport","violations"
"streamconverter-core/src/main/java/com/streamConverter/analysis/PmdReportConverter.java",217,"MethodArgumentCouldBeFinal","Code Style",3,"Parameter 'outputPath' is not assigned and could be declared final","PmdReportConverter","generateJsonReport","outputPath"
"streamconverter-core/src/main/java/com/streamConverter/analysis/PmdReportConverter.java",219,"LocalVariableCouldBeFinal","Code Style",3,"Local variable 'json' could be declared final","PmdReportConverter","generateJsonReport","json"
"streamconverter-core/src/main/java/com/streamConverter/analysis/PmdReportConverter.java",219,"InsufficientStringBufferDeclaration","Performance",3,"StringBuilder has been initialized with size 16, but has at least 286 characters appended.","PmdReportConverter","generateJsonReport","json"
"streamconverter-core/src/main/java/com/streamConverter/analysis/PmdReportConverter.java",220,"ConsecutiveAppendsShouldReuse","Performance",3,"StringBuffer (or StringBuilder).append is called consecutively without reusing the target variable.","PmdReportConverter","generateJsonReport",""
"streamconverter-core/src/main/java/com/streamConverter/analysis/PmdReportConverter.java",220,"ConsecutiveLiteralAppends","Performance",3,"StringBuffer (or StringBuilder).append is called 3 consecutive times with literals. Use a single append with a single combined String.","PmdReportConverter","generateJsonReport",""
"streamconverter-core/src/main/java/com/streamConverter/analysis/PmdReportConverter.java",221,"ConsecutiveAppendsShouldReuse","Performance",3,"StringBuffer (or StringBuilder).append is called consecutively without reusing the target variable.","PmdReportConverter","generateJsonReport",""
"streamconverter-core/src/main/java/com/streamConverter/analysis/PmdReportConverter.java",222,"ConsecutiveAppendsShouldReuse","Performance",3,"StringBuffer (or StringBuilder).append is called consecutively without reusing the target variable.","PmdReportConverter","generateJsonReport",""
"streamconverter-core/src/main/java/com/streamConverter/analysis/PmdReportConverter.java",222,"ConsecutiveLiteralAppends","Performance",3,"StringBuffer (or StringBuilder).append is called 2 consecutive times with literals. Use a single append with a single combined String.","PmdReportConverter","generateJsonReport",""
"streamconverter-core/src/main/java/com/streamConverter/analysis/PmdReportConverter.java",223,"ConsecutiveAppendsShouldReuse","Performance",3,"StringBuffer (or StringBuilder).append is called consecutively without reusing the target variable.","PmdReportConverter","generateJsonReport",""
"streamconverter-core/src/main/java/com/streamConverter/analysis/PmdReportConverter.java",223,"ReplaceJavaUtilDate","Error Prone",3,"Usage of java.util.Date should be replaced with classes from java.time","PmdReportConverter","generateJsonReport",""
"streamconverter-core/src/main/java/com/streamConverter/analysis/PmdReportConverter.java",223,"ConsecutiveLiteralAppends","Performance",3,"StringBuffer (or StringBuilder).append is called 3 consecutive times with literals. Use a single append with a single combined String.","PmdReportConverter","generateJsonReport",""
"streamconverter-core/src/main/java/com/streamConverter/analysis/PmdReportConverter.java",224,"ConsecutiveAppendsShouldReuse","Performance",3,"StringBuffer (or StringBuilder).append is called consecutively without reusing the target variable.","PmdReportConverter","generateJsonReport",""
"streamconverter-core/src/main/java/com/streamConverter/analysis/PmdReportConverter.java",228,"ShortVariable","Code Style",3,"Avoid variables with short names like v","PmdReportConverter","generateJsonReport","v"
"streamconverter-core/src/main/java/com/streamConverter/analysis/PmdReportConverter.java",228,"LocalVariableCouldBeFinal","Code Style",3,"Local variable 'v' could be declared final","PmdReportConverter","generateJsonReport","v"
"streamconverter-core/src/main/java/com/streamConverter/analysis/PmdReportConverter.java",229,"ConsecutiveAppendsShouldReuse","Performance",3,"StringBuffer (or StringBuilder).append is called consecutively without reusing the target variable.","PmdReportConverter","generateJsonReport",""
"streamconverter-core/src/main/java/com/streamConverter/analysis/PmdReportConverter.java",229,"ConsecutiveLiteralAppends","Performance",3,"StringBuffer (or StringBuilder).append is called 2 consecutive times with literals. Use a single append with a single combined String.","PmdReportConverter","generateJsonReport",""
"streamconverter-core/src/main/java/com/streamConverter/analysis/PmdReportConverter.java",230,"ConsecutiveAppendsShouldReuse","Performance",3,"StringBuffer (or StringBuilder).append is called consecutively without reusing the target variable.","PmdReportConverter","generateJsonReport",""
"streamconverter-core/src/main/java/com/streamConverter/analysis/PmdReportConverter.java",230,"ConsecutiveLiteralAppends","Performance",3,"StringBuffer (or StringBuilder).append is called 2 consecutive times with literals. Use a single append with a single combined String.","PmdReportConverter","generateJsonReport",""
"streamconverter-core/src/main/java/com/streamConverter/analysis/PmdReportConverter.java",230,"AvoidDuplicateLiterals","Error Prone",3,"The String literal ""\"",\n"" appears 6 times in this file; the first occurrence is on line 230","PmdReportConverter","generateJsonReport",""
"streamconverter-core/src/main/java/com/streamConverter/analysis/PmdReportConverter.java",231,"ConsecutiveAppendsShouldReuse","Performance",3,"StringBuffer (or StringBuilder).append is called consecutively without reusing the target variable.","PmdReportConverter","generateJsonReport",""
"streamconverter-core/src/main/java/com/streamConverter/analysis/PmdReportConverter.java",231,"ConsecutiveLiteralAppends","Performance",3,"StringBuffer (or StringBuilder).append is called 2 consecutive times with literals. Use a single append with a single combined String.","PmdReportConverter","generateJsonReport",""
"streamconverter-core/src/main/java/com/streamConverter/analysis/PmdReportConverter.java",232,"ConsecutiveAppendsShouldReuse","Performance",3,"StringBuffer (or StringBuilder).append is called consecutively without reusing the target variable.","PmdReportConverter","generateJsonReport",""
"streamconverter-core/src/main/java/com/streamConverter/analysis/PmdReportConverter.java",232,"ConsecutiveLiteralAppends","Performance",3,"StringBuffer (or StringBuilder).append is called 2 consecutive times with literals. Use a single append with a single combined String.","PmdReportConverter","generateJsonReport",""
"streamconverter-core/src/main/java/com/streamConverter/analysis/PmdReportConverter.java",233,"ConsecutiveAppendsShouldReuse","Performance",3,"StringBuffer (or StringBuilder).append is called consecutively without reusing the target variable.","PmdReportConverter","generateJsonReport",""
"streamconverter-core/src/main/java/com/streamConverter/analysis/PmdReportConverter.java",233,"ConsecutiveLiteralAppends","Performance",3,"StringBuffer (or StringBuilder).append is called 2 consecutive times with literals. Use a single append with a single combined String.","PmdReportConverter","generateJsonReport",""
"streamconverter-core/src/main/java/com/streamConverter/analysis/PmdReportConverter.java",234,"ConsecutiveAppendsShouldReuse","Performance",3,"StringBuffer (or StringBuilder).append is called consecutively without reusing the target variable.","PmdReportConverter","generateJsonReport",""
"streamconverter-core/src/main/java/com/streamConverter/analysis/PmdReportConverter.java",234,"ConsecutiveLiteralAppends","Performance",3,"StringBuffer (or StringBuilder).append is called 2 consecutive times with literals. Use a single append with a single combined String.","PmdReportConverter","generateJsonReport",""
"streamconverter-core/src/main/java/com/streamConverter/analysis/PmdReportConverter.java",235,"ConsecutiveAppendsShouldReuse","Performance",3,"StringBuffer (or StringBuilder).append is called consecutively without reusing the target variable.","PmdReportConverter","generateJsonReport",""
"streamconverter-core/src/main/java/com/streamConverter/analysis/PmdReportConverter.java",237,"ConsecutiveLiteralAppends","Performance",3,"StringBuffer (or StringBuilder).append is called 2 consecutive times with literals. Use a single append with a single combined String.","PmdReportConverter","generateJsonReport",""
"streamconverter-core/src/main/java/com/streamConverter/analysis/PmdReportConverter.java",238,"ConsecutiveAppendsShouldReuse","Performance",3,"StringBuffer (or StringBuilder).append is called consecutively without reusing the target variable.","PmdReportConverter","generateJsonReport",""
"streamconverter-core/src/main/java/com/streamConverter/analysis/PmdReportConverter.java",238,"ConsecutiveLiteralAppends","Performance",3,"StringBuffer (or StringBuilder).append is called 2 consecutive times with literals. Use a single append with a single combined String.","PmdReportConverter","generateJsonReport",""
"streamconverter-core/src/main/java/com/streamConverter/analysis/PmdReportConverter.java",239,"ConsecutiveAppendsShouldReuse","Performance",3,"StringBuffer (or StringBuilder).append is called consecutively without reusing the target variable.","PmdReportConverter","generateJsonReport",""
